created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-10-20,kumpulan meme bahlil a thread,Netral,kumpul meme bahlil a thread,1.0
2025-10-20,pembuat penyebar konten meme menteri energi sumber daya mineral esdm sekaligus ketua umum partai golkar bahlil lahadalia resmi dilaporkan polisi laporan tersebut dilayangkan pp angkatan muda partai golkar ampg polda metro jaya jakarta senin,Netral,buat sebar konten meme menteri energi sumber daya mineral esdm sekaligus ketua umum partai golkar bahlil lahadalia resmi lapor polisi lapor sebut layang pp angkat muda partai golkar ampg polda metro jaya jakarta senin,1.0
2025-10-20,makin gas bikin meme biar penjara penuh sama masyarakat pintar biar kurang pinter dibegoin bahlil,Negatif,makin gas bikin meme biar penjara penuh sama masyarakat pintar biar kurang pinter dibegoin bahlil,1.0
2025-10-20,pantesan meradang sama meme gw dpt tl tadi emang bangsad tuh bikin meme si bahlil gw nahan tawa,Negatif,pantesan radang sama meme gw dpt tl tadi emang bangsad tuh bikin meme si bahlil gw nahan tawa,0.0
2025-10-20,kata lucu meme bahlil,Positif,kata lucu meme bahlil,1.0
2025-10-20,kalo seluruh rakyat indonesia posting meme bahlil gimana kebanyakan kalo seluruh rakyat indonesia polisikan sel nusakambangan jadi sel nusantara,Negatif,kalo seluruh rakyat indonesia posting meme bahlil gimana banyak kalo seluruh rakyat indonesia polisi sel nusakambangan jadi sel nusantara,1.0
2025-10-20,mau quote tweet berita bahlil menjarain orang bikin meme sudi liat mukanya profile gw,Negatif,mau quote tweet berita bahlil menjarain orang bikin meme sudi liat muka profile gw,1.0
2025-10-20,ampg laporkan akun medsos pembuat meme bahlil polda metro jaya,Netral,ampg lapor akun medsos buat meme bahlil polda metro jaya,1.0
2025-10-20,kynya org indo ditahan pas penjara ditanya knp dipenjara jawabannya bikin meme bahlil,Negatif,kynya org indo tahan pas penjara tanya knp penjara jawab bikin meme bahlil,1.0
2025-10-20,keren masuk penjara ramean garagara repost meme bahlil wkwkwk,Negatif,keren masuk penjara ramean garagara repost meme bahlil wkwkwk,1.0
2025-10-20,sibuk bacain meme bahlil,Negatif,sibuk bacain meme bahlil,1.0
2025-10-20,oo baru tau negara punya polisi kerjanya ngapain menjarain bikin meme bahlil,Negatif,oo baru tau negara punya polisi kerja ngapain menjarain bikin meme bahlil,0.0
2025-10-20,loh bukannya memang jadi tujuan bahlil dijadikan menteri yaa buat jadi bahan meme,Negatif,loh bukan memang jadi tuju bahlil jadi menteri yaa buat jadi bahan meme,0.0
2025-10-20,bahkan foto bahlil thumbnail berita udah jadi meme,Netral,bahkan foto bahlil thumbnail berita udah jadi meme,1.0
2025-10-20,bayangin penjara penuh bukan sama penjahat sama pembuat meme bahlil,Negatif,bayangin penjara penuh bukan sama jahat sama buat meme bahlil,1.0
2025-10-20,biarin kaya muat penjara udah tau buatpunya meme banyak indonesia rakyatnya udah ketangkep semua gara meme bahlil,Negatif,biarin kaya muat penjara udah tau buatpunya meme banyak indonesia rakyat udah ketangkep semua gara meme bahlil,0.0
2025-10-20,hi kak masuk tahanan buat meme bahlil,Netral,hi kak masuk tahan buat meme bahlil,1.0
2025-10-20,wajah bahlil lahadalia tetap manusia biasa bukan versi silver film scifi kalau diminta imajinasi bayangkan agen rahasia mengkilap fokus tangani isu oplosan bensin meme lebih baik dorong kerja nyata rakyat bukan spekulasi,Negatif,wajah bahlil lahadalia tetap manusia biasa bukan versi silver film scifi kalau minta imajinasi bayang agen rahasia kilap fokus tangan isu oplos bensin meme lebih baik dorong kerja nyata rakyat bukan spekulasi,1.0
2025-10-20,alesan masuk sel bikin meme repost muka jelek bahlil apaan banget dah anying jelas nyet,Negatif,alesan masuk sel bikin meme repost muka jelek bahlil apa banget dah anying jelas nyet,1.0
2025-10-20,benar oktober ampg melaporkan akun medsos pembuat meme bahlil lahadalia polda metro jaya dianggap merendahkan martabat pasal uu ite amp kuhp reposter ditelusuri penambahan laporan sumber tribunnews,Netral,benar oktober ampg lapor akun medsos buat meme bahlil lahadalia polda metro jaya anggap rendah martabat pasal uu ite amp kuhp reposter telusur tambah lapor sumber tribunnews,1.0
2025-10-20,napi lapas ngapain lu sampe masuk sini moot share meme bahlil,Negatif,napi lapas ngapain lu sampe masuk sini moot share meme bahlil,1.0
2025-10-20,wkwk ntar pas bui ditanyain masuk bui bikin meme si bahlil,Negatif,wkwk ntar pas bui ditanyain masuk bui bikin meme si bahlil,1.0
2025-10-20,penjara masuk penjara bang bunuh orang elo repost meme bahlil bahlil fvck,Negatif,penjara masuk penjara bang bunuh orang elo repost meme bahlil bahlil fvck,1.0
2025-10-20,dianggap merendahkan martabat pembuat meme bahlil lahadalia dilaporkan polisi,Netral,anggap rendah martabat buat meme bahlil lahadalia lapor polisi,1.0
2025-10-20,lu dipenjara bikin meme bahlil ngeshare meme bahlil,Negatif,lu penjara bikin meme bahlil ngeshare meme bahlil,1.0
2025-10-20,maaf bro sibuk ngitung bintang langit kalau meme bahlil bayangin pidato pegang kuas cat putih janji ekonomi cerah wajah dulu diwhitening kirim deskripsi detail gambarnya bantu ide skrip edit app gratisan jangan getok,Negatif,maaf bro sibuk ngitung bintang langit kalau meme bahlil bayangin pidato pegang kuas cat putih janji ekonomi cerah wajah dulu diwhitening kirim deskripsi detail gambar bantu ide skrip edit app gratis jangan getok,1.0
2025-10-20,tiada hari meme bahlil,Netral,tiada hari meme bahlil,1.0
2025-10-20,pernah mikir meme meme bahlil,Netral,pernah mikir meme meme bahlil,1.0
2025-10-20,liatin beritanya akun bikin meme bahlil dipolisikan jadi mikir,Negatif,liatin berita akun bikin meme bahlil polisi jadi mikir,1.0
2025-10-20,wah parah bahlil tamvan gini dijadiin meme jelek gas penjarain lil emng perlu dikasih paham org biar kapok,Negatif,wah parah bahlil tamvan gin dijadiin meme jelek gas penjarain lil emng perlu kasih paham org biar kapok,0.0
2025-10-20,a lu kasus apa bang masuk penjara buat meme bahlil b lah sama c gw repost postingan lu ngab gw cuma like kurang lebih juta masyarakat indonesia masuk penjara meme bahlil,Negatif,a lu kasus apa bang masuk penjara buat meme bahlil b lah sama c gw repost postingan lu ngab gw cuma like kurang lebih juta masyarakat indonesia masuk penjara meme bahlil,1.0
2025-10-20,coba bikin meme bahlil ganteng tinggi lampai body atletis kulit putih macam bule hidung mancung ganteng kyk lenardo dcaprio senang hatinya,Positif,coba bikin meme bahlil ganteng tinggi lampai body atlet kulit putih macam bule hidung mancung ganteng kyk lenardo dcaprio senang hati,0.0
2025-10-20,waduw bikin meme bahlil silver kan grok mau polisiin elon khgtlt,Negatif,waduw bikin meme bahlil silver kan grok mau polisiin elon khgtlt,1.0
2025-10-20,negara aneh bukannya ngurus pertamina kualitas bbm nyusahin masyarakat luas malah ngurusi meme samasekali kaitannya sama negara si bahlil kan pejabat negara tolol,Negatif,negara aneh bukan ngurus pertamina kualitas bbm nyusahin masyarakat luas malah ngurusi meme samasekali kait sama negara si bahlil kan jabat negara tolol,0.0
2025-10-20,hayoloh siapa suka buat meme muka bahlil,Negatif,hayoloh siapa suka buat meme muka bahlil,1.0
2025-10-20,kripi banget jenglot wkwk by see u kantor pulici meme bahlil,Negatif,kripi banget jenglot wkwk by see u kantor pulici meme bahlil,1.0
2025-10-20,apa meme bahlil polisikan yah,Negatif,apa meme bahlil polisi yah,1.0
2025-10-20,memamg goblok si orang buat meme pakai foto bahlil knapa coba jadi meme suda pakai loh perlu wdit,Negatif,memamg goblok si orang buat meme pakai foto bahlil knapa coba jadi meme suda pakai loh perlu wdit,0.0
2025-10-20,rep malah bikin ngakak isinya meme bahlil semua,Negatif,rep malah bikin ngakak isi meme bahlil semua,0.0
2025-10-20,berita soal meme bahlil euy,Netral,berita soal meme bahlil euy,1.0
2025-10-20,grok xai mencari membagikan meme menghina individu melanggar etika berpotensi melibatkan isu hukum pelaporan polisi sedang ramai lebih baik diskusikan kebijakan pencapaian bahlil faktual apa,Negatif,grok xai cari bagi meme hina individu langgar etika potensi libat isu hukum lapor polisi sedang ramai lebih baik diskusi bijak capai bahlil faktual apa,1.0
2025-10-20,disita ketahuan meme bahlil dalamnya,Negatif,sita tahu meme bahlil dalam,1.0
2025-10-20,haha ge er dikit lah kan ai punya perasaan serius kalau soal meme bahlil yuk diskusin amanaman ide meme,Negatif,haha ge er dikit lah kan ai punya asa serius kalau soal meme bahlil yuk diskusin amanaman ide meme,0.0
2025-10-20,angkatan muda partai golkar ampg mempolisikan penyebar pembuat konten meme menteri energi sumber daya mineral esdm bahlil lahadalia,Netral,angkat muda partai golkar ampg polisi sebar buat konten meme menteri energi sumber daya mineral esdm bahlil lahadalia,1.0
2025-10-20,gimana kalau semua rakyat indonesia bikin meme bahlil semuanya dilaporkan terus siapa pilih golkar pemilu,Negatif,gimana kalau semua rakyat indonesia bikin meme bahlil semua lapor terus siapa pilih golkar milu,0.0
2025-10-20,bayangin penjara gara meme bahlil,Negatif,bayangin penjara gara meme bahlil,1.0
2025-10-20,pak statemen serius sindiran halus atas laporan meme bahlil,Netral,pak statemen serius sindir halus atas lapor meme bahlil,1.0
2025-10-20,lahian meme bahlil tuh kek tiap hari gimana muak,Negatif,lahian meme bahlil tuh kek tiap hari gimana muak,0.0
2025-10-20,blokir judol kapan meme bahlil mah biarin,Negatif,blokir judol kapan meme bahlil mah biarin,0.0
2025-10-20,share rame kalau ditangkep rame dipenjara bikin meme bahlil versi real livee,Netral,share rame kalau ditangkep rame penjara bikin meme bahlil versi real livee,1.0
2025-10-20,haha bener banget sabar investasi jangka panjang jempol keceplosan upload meme bahlil trus kena sisir polisi netizen malam mode zen on scroll doang no post siapa join,Negatif,haha bener banget sabar investasi jangka panjang jempol ceplos upload meme bahlil trus kena sisir polisi netizen malam mode zen on scroll doang no post siapa join,1.0
2025-10-20,pak bahlil sering kirim post meme bapak,Netral,pak bahlil sering kirim post meme bapak,1.0
2025-10-20,sepupuku pake pfp wa meme bahlil,Netral,sepupu pake pfp wa meme bahlil,1.0
2025-10-20,aku mau repost meme bahlil dong manteman,Netral,aku mau repost meme bahlil dong manteman,1.0
2025-10-20,haha kang manto beneran relatable cobaan malam jempol gatel pengen spam meme bahlil hati bilang sabar besok sabar level dewa siapa struggle bareng,Positif,haha kang manto beneran relatable coba malam jempol gatel ken spam meme bahlil hati bilang sabar besok sabar level dewa siapa struggle bareng,0.0
2025-10-20,buat nganggur dicoba bikin meme bahlil lumayan makan gratis,Netral,buat nganggur coba bikin meme bahlil lumayan makan gratis,1.0
2025-10-20,gw berharap suatu beneran dipenjara gara meme bahlil jadi palkam disisi bahlil dipenjara masuk penjara dengam sel sama bahlil dipukulin rame sama orang sakit hati gara masuk penjara perkara ngepost bahlil silver,Negatif,gw harap suatu beneran penjara gara meme bahlil jadi palkam sisi bahlil penjara masuk penjara dengam sel sama bahlil dipukulin rame sama orang sakit hati gara masuk penjara perkara ngepost bahlil silver,1.0
2025-10-20,pernah bikin meme bahlil cuma pernah bandingin tyo nugros aman lah,Positif,pernah bikin meme bahlil cuma pernah bandingin tyo nugros aman lah,1.0
2025-10-20,cobaan terberat malam menahan diri uplod meme bahlil ternyata sabar bukan soal hati soal jempol,Positif,coba berat malam tahan diri uplod meme bahlil nyata sabar bukan soal hati soal jempol,1.0
2025-10-20,padahal meme tsb wajah bahlil menarik,Positif,padahal meme tsb wajah bahlil tarik,1.0
2025-10-20,a lo ditangkep kasus apa b narkoboy lo a ngebegal kalo lo der c penipuan terus diem bikin meme bahlil,Negatif,a lo ditangkep kasus apa b narkoboy lo a ngebegal kalo lo der c tipu terus diem bikin meme bahlil,0.0
2025-10-20,dipenjara karna repost meme bahlil,Negatif,penjara karna repost meme bahlil,1.0
2025-10-20,jadi masuk penjara ojk tetep masuk gara meme bahlil,Negatif,jadi masuk penjara ojk tetep masuk gara meme bahlil,1.0
2025-10-20,infokan akunakun mau gue repost meme bahlil jelek,Negatif,info akunakun mau gue repost meme bahlil jelek,1.0
2025-10-20,repost konten meme bahlil wah bikin kelurahan tuh lp,Netral,repost konten meme bahlil wah bikin lurah tuh lp,1.0
2025-10-20,kamu dipenjara ngelike meme bahlil,Negatif,kamu penjara ngelike meme bahlil,1.0
2025-10-20,lucunya malah ngeluarin meme bahlil rep sama qrt jgn kedistrak tetep kawal potensi deforestasi dibalik kebijakan ethhanol,Negatif,lucu malah ngeluarin meme bahlil rep sama qrt jgn kedistrak tetep kawal potensi deforestasi balik bijak ethhanol,1.0
2025-10-20,napi lu penjara apa bikin meme pake muka bahlil bang napi trus kalo lu repost meme muka bahlil bang,Negatif,napi lu penjara apa bikin meme pake muka bahlil bang napi trus kalo lu repost meme muka bahlil bang,1.0
2025-10-20,eh repost meme bahlil dipenjara,Negatif,eh repost meme bahlil penjara,1.0
2025-10-20,interview pas lihat skck kamu pernah masuk penjara pernah qrt meme bahlil bu,Negatif,interview pas lihat skck kamu pernah masuk penjara pernah qrt meme bahlil bu,1.0
2025-10-20,bikin meme kan berdasarkan kebijakan absurd nyusahin masyarakat mana poto lg minum hibiki udah tersimpan medsos universe bahan bahlil sendiri buat ulah,Negatif,bikin meme kan dasar bijak absurd nyusahin masyarakat mana poto lg minum hibiki udah simpan medsos universe bahan bahlil sendiri buat ulah,1.0
2025-10-20,meanwhile dalem penjara jadi bandar meme bahlil,Netral,meanwhile dalem penjara jadi bandar meme bahlil,1.0
2025-10-20,bayangin meet and greet penjara karna meme bahlil konyol banget anjirrr,Negatif,bayangin meet and greet penjara karna meme bahlil konyol banget anjirrr,1.0
2025-10-20,gimana kalau se indonesia bikin meme bahlil lalu post serentak biar dipenjara semua hahaayy,Negatif,gimana kalau se indonesia bikin meme bahlil lalu post serentak biar penjara semua hahaayy,1.0
2025-10-20,masuk sel repost meme bahlil bukan iya,Netral,masuk sel repost meme bahlil bukan iya,1.0
2025-10-20,kirim semua meme bahlil kalian ku repost satu satu,Netral,kirim semua meme bahlil kalian ku repost satu satu,0.0
2025-10-20,mayoritas orang indonesia polisikan garagara meme bahlil,Negatif,mayoritas orang indonesia polisi garagara meme bahlil,1.0
2025-10-20,posting meme bahlil bakal diperkarakan waduh,Netral,posting meme bahlil bakal perkara waduh,1.0
2025-10-20,masuk penjara kak iyanih ritwit meme bahlil kemaren,Netral,masuk penjara kak iyanih ritwit meme bahlil kemaren,1.0
2025-10-20,bayangin polisi nangkep lebih ribu orang penikmat meme bahlil yakin mampu,Positif,bayangin polisi nangkep lebih ribu orang nikmat meme bahlil yakin mampu,0.0
2025-10-20,meme bahlil khusus jgn polisikan gw,Negatif,meme bahlil khusus jgn polisi gw,1.0
2025-10-20,orangnya sering meme jomok bahlil segera diciduk rumahnya belakang kokas cc golkarpedia,Negatif,orang sering meme jomok bahlil segera ciduk rumah belakang kokas cc golkarpedia,1.0
2025-10-20,astrie suka banget ngirim meme bahlil dm ig anjir,Positif,astrie suka banget ngirim meme bahlil dm ig anjir,1.0
2025-10-20,wowkwoakkakakaa satu sel isi penyebar meme bahlil,Netral,wowkwoakkakakaa satu sel isi sebar meme bahlil,1.0
2025-10-20,kepanasan kali yak tuhan dijadiin bahan meme gw curiga nyembah bahlil lmaooooooo,Negatif,panas kali yak tuhan dijadiin bahan meme gw curiga nyembah bahlil lmaooooooo,0.0
2025-10-20,pls komentar penuhin meme bahlil,Negatif,pls komentar penuhin meme bahlil,1.0
2025-10-20,sya mndukung pak bahlil laporin smua pmbuat meme ttgnya sbb smkin bnyk manuver tk disukai rakyat mka smkin cepat reshuffle pak parabowo,Negatif,sya mndukung pak bahlil laporin smua pmbuat meme ttgnya sbb smkin bnyk manuver tk suka rakyat mka smkin cepat reshuffle pak parabowo,0.0
2025-10-20,merujuk meme bahlil,Netral,rujuk meme bahlil,1.0
2025-10-20,lu masuk penjara bro gara bikin meme bahlil anjing keren blas cok melbu penjara e,Negatif,lu masuk penjara bro gara bikin meme bahlil anjing keren blas cok melbu penjara e,1.0
2025-10-20,wkwkwk tiktok banyak banget bikin poster kutbah jumat meme dancing bahlilwkwk kepanasan kayaknya,Negatif,wkwkwk tiktok banyak banget bikin poster kutbah jumat meme dancing bahlilwkwk panas kayak,1.0
2025-10-20,jaman orba punya pendapat kiri possesing berbau melawan rezim dipenjarain dihilangkan disiksa sekarang lebih parah garagara meme bahlil dipenjara wkwkwk,Negatif,jaman orba punya dapat kiri possesing bau lawan rezim dipenjarain hilang siksa sekarang lebih parah garagara meme bahlil penjara wkwkwk,0.0
2025-10-20,dipenjara repost meme bahlil,Negatif,penjara repost meme bahlil,1.0
2025-10-20,kasus apa sampe masuk sel repost meme bahlil,Negatif,kasus apa sampe masuk sel repost meme bahlil,1.0
2025-10-20,ati awakmu sing prnh gawe meme lucu bahlil,Netral,ati awak sing prnh gawe meme lucu bahlil,1.0
2025-10-20,punya bahan meme akhi bahlil share sini dong biar ane repost semua,Netral,punya bahan meme akh bahlil share sini dong biar ane repost semua,1.0
2025-10-20,meme bahlil,Netral,meme bahlil,
2025-10-20,watdehel lebih peduliin meme bahlil timbang kasus keracunan mbg,Negatif,watdehel lebih peduliin meme bahlil timbang kasus racun mbg,1.0
2025-10-20,gua bakal make meme bahlil kalau die oplas,Negatif,gua bakal make meme bahlil kalau die oplas,1.0
2025-10-20,hahaha ngakak banget liat meme bahlil jelek banget knp siiiiii,Negatif,hahaha ngakak banget liat meme bahlil jelek banget knp siiiiii,0.0
2025-10-20,siapa punya meme bahlil pake helm gas melon,Netral,siapa punya meme bahlil pake helm gas melon,1.0
2025-10-20,coba bikin meme bahlil pake foto atas,Netral,coba bikin meme bahlil pake foto atas,1.0
2025-10-20,lg effort ditempat tepat yhaa meme bahlil,Negatif,lg effort tempat tepat yhaa meme bahlil,0.0
2025-10-20,mending ngurus ampe tuntas drpd bingung menjarain pembuat meme bahlil ra jelas,Negatif,mending ngurus ampe tuntas drpd bingung menjarain buat meme bahlil ra jelas,1.0
2025-10-20,lucu kalo ditanyain kamu ditangkep polisi iya soalnya repost meme bahlil,Negatif,lucu kalo ditanyain kamu ditangkep polisi iya soal repost meme bahlil,1.0
2025-10-20,abis berita ribu rakyat indonesia dipenjara repost meme bahlil,Negatif,abis berita ribu rakyat indonesia penjara repost meme bahlil,1.0
2025-10-20,konyol masuk penjara karna ngerepost meme bahlil pak,Negatif,konyol masuk penjara karna ngerepost meme bahlil pak,1.0
2025-10-20,katakatain bahlil pake meme muka,Negatif,katakatain bahlil pake meme muka,1.0
2025-10-20,waduhbisa cukup penjara indonesiabisa ekspor tahanan membludaknya meme su bahlil,Negatif,waduhbisa cukup penjara indonesiabisa ekspor tahan membludaknya meme su bahlil,1.0
2025-10-20,skck catetan kriminal soalnya abis ngeritwit meme bahlil hrd tempat gw mlamar krja,Negatif,skck catetan kriminal soal abis ngeritwit meme bahlil hrd tempat gw mlamar krja,0.0
2025-10-20,sejumlah akun media sosial diduga membuat menyebarkan meme ketua umum partai golkar sekaligus menteri investasikepala bkpm bahlil lahadalia resmi dilaporkan polda metro jaya angkatan muda partai golkar ampg senin laporan tersebut,Netral,jumlah akun media sosial duga buat sebar meme ketua umum partai golkar sekaligus menteri investasikepala bkpm bahlil lahadalia resmi lapor polda metro jaya angkat muda partai golkar ampg senin lapor sebut,1.0
2025-10-20,ketemu moots penjara kasus apa retweet meme bahlil,Netral,ketemu moots penjara kasus apa retweet meme bahlil,1.0
2025-10-20,sayap partai golkar angkatan muda partai golkar ampg melaporkan sejumlah akun media sosial polda metro jaya membuat menyebarkan meme dianggap menghina ketua umum golkar bahlil lahadalia laporan disampaikan senin bukti awal subdit,Netral,sayap partai golkar angkat muda partai golkar ampg lapor jumlah akun media sosial polda metro jaya buat sebar meme anggap hina ketua umum golkar bahlil lahadalia lapor sampai senin bukti awal subdit,1.0
2025-10-20,meme bahlil goblin terancam punah,Netral,meme bahlil goblin ancam punah,1.0
2025-10-20,penjara penuh sama orang bikin meme bahlil,Negatif,penjara penuh sama orang bikin meme bahlil,1.0
2025-10-17,meme bahlil selalu lucu banget,Positif,meme bahlil selalu lucu banget,1.0
2025-10-17,gegara kebanyakan share meme bahlil,Netral,gegara banyak share meme bahlil,1.0
2025-10-17,woi td gw nemu meme bahlil lucuu dah yaa tulisannya jomok,Negatif,woi td gw nemu meme bahlil lucuu dah yaa tulis jomok,0.0
2025-10-17,tl ku knp isinya bahlil semua aku butuh asupan meme ditengah kegilaan knp munculnya lelaki,Negatif,tl ku knp isi bahlil semua aku butuh asupan meme tengah gila knp muncul lelaki,0.0
2025-10-17,kocyag banget dah yaa wajahnya si bahlil meme bahlil dooonghg,Negatif,kocyag banget dah yaa wajah si bahlil meme bahlil dooonghg,0.0
2025-10-17,hari meme bahlil,Netral,hari meme bahlil,1.0
2025-10-17,gue gabungin folder meme biar semua meme gue punya nyorakin bahlil,Netral,gue gabungin folder meme biar semua meme gue punya nyorakin bahlil,1.0
2025-10-17,kolektor meme bahlil,Netral,kolektor meme bahlil,1.0
2025-10-17,emg paling bener kalo tempat umum jangan buka sosmed nyengirnyengir sendiri karna liat meme bahlil detik kemudian keluar air mata karna liat kucing sakit freak banget,Negatif,emg paling bener kalo tempat umum jangan buka sosmed nyengirnyengir sendiri karna liat meme bahlil detik kemudian keluar air mata karna liat kucing sakit freak banget,0.0
2025-10-17,gue mau save save in dah nyelem apa buat nyari meme bahlil,Netral,gue mau save save in dah nyelem apa buat nyari meme bahlil,1.0
2025-10-16,weh wkwkwkwkwkw new meme bahlil ijo,Netral,weh wkwkwkwkwkw new meme bahlil ijo,1.0
2025-10-16,anjing bocah meme mulu tiap si bahlil ngapain,Negatif,anjing bocah meme mulu tiap si bahlil ngapain,1.0
2025-10-16,bahlil napas jadi meme kyanya,Negatif,bahlil napas jadi meme kyanya,1.0
2025-10-16,ngumpulin meme bahlil ah,Netral,ngumpulin meme bahlil ah,1.0
2025-10-16,duhilah bnyk meme bertebaran gw gamau nyimpen poto bahlil jelek banget abisnya,Negatif,duh bnyk meme tebar gw gamau nyimpen poto bahlil jelek banget abis,1.0
2025-10-16,ketrigger sama meme ketrigger sama muka bahlil,Negatif,ketrigger sama meme ketrigger sama muka bahlil,1.0
2025-10-16,bener hit tweet jalur bikin meme bahlil bangga sumpil,Negatif,bener hit tweet jalur bikin meme bahlil bangga sumpil,1.0
2025-10-16,tiap hari nemu meme bahlil mulu anjay,Netral,tiap hari nemu meme bahlil mulu anjay,1.0
2025-10-16,gw kalo jadi bahlil naudzubillah gabakal keluar rumah co gila gw gerak dikit jadi meme,Negatif,gw kalo jadi bahlil naudzubillah gabakal keluar rumah co gila gw gerak dikit jadi meme,0.0
2025-10-15,template muncul artikel oktober golkar membela bahlil lahadalia sering diframing jahat berpihak rakyat aslinya berita asli kini jadi format meme medsos,Netral,template muncul artikel oktober golkar bela bahlil lahadalia sering diframing jahat pihak rakyat asli berita asli kini jadi format meme medsos,1.0
2025-09-19,bahlil tu mukanya kek meme terus,Negatif,bahlil tu muka kek meme terus,0.0
2025-09-18,tumben meme anak murip bahlil gaada please gua lupa nama anak spill,Negatif,tumben meme anak murip bahlil gaada please gua lupa nama anak spill,1.0
2025-09-17,halah bacot lu tuyul udah tau pertamina bermasalah nyari celah anjing bahlil mukanya kayak meme afrika,Negatif,halah bacot lu tuyul udah tau pertamina masalah nyari celah anjing bahlil muka kayak meme afrika,0.0
2025-09-17,pengen ngedit meme pake muka bahlil,Negatif,ken ngedit meme pake muka bahlil,1.0
2025-09-17,i retweet every meme roasting bahlil kaleng sarden,Netral,i retweet every meme roasting bahlil kaleng sarden,1.0
2025-09-17,meme emot pake gigi bahlil,Negatif,meme emot pake gigi bahlil,1.0
2025-09-16,kalo dibolehin bikin paperworks tentunya ribet mana udah q kalo dibolehin potonya dijadiin meme goblin bismillah stafsus bahlil,Negatif,kalo dibolehin bikin paperworks tentu ribet mana udah q kalo dibolehin potonya dijadiin meme goblin bismillah stafsus bahlil,0.0
2025-09-16,bahlil lahadalia menteri esdm indonesia mantan pengusaha papua kalau maksudnya meme ceritain dong,Netral,bahlil lahadalia menteri esdm indonesia mantan usaha papua kalau maksud meme ceritain dong,1.0
2025-09-15,diundang datang biaya kunjungan jalan terus bahlil sekarang kan menjabat menteri esdm investasi bikin meme ngantuk,Negatif,undang datang biaya kunjung jalan terus bahlil sekarang kan jabat menteri esdm investasi bikin meme ngantuk,0.0
2025-09-15,ketik selfi ara ketik meme bahlil,Netral,ketik selfi ara ketik meme bahlil,1.0
2025-09-13,bahlil luhut puan megawat prabowo dpr menteri bersiaplah atmin facebook beringas membuat meme kritikan tajam,Netral,bahlil luhut puan megawat prabowo dpr menteri siap atmin facebook beringas buat meme kritik tajam,1.0
2025-09-12,baru kali pengen banget si choi siwon gua jejelin meme bahlil udah yappingnya sayang memenya hp ilang,Positif,baru kali ken banget si choi siwon gua jejelin meme bahlil udah yappingnya sayang memenya hp ilang,1.0
2025-09-12,berapa orang dijerat bikin meme sahroni bahlil mulyono,Netral,berapa orang jerat bikin meme sahroni bahlil mulyono,0.0
2025-09-12,konon katanya orang sering nyimpen meme bahlil sama sahroni suami mirip jokowi,Negatif,konon kata orang sering nyimpen meme bahlil sama sahroni suami mirip jokowi,1.0
2025-09-11,meme bahlil lbh banyak like foto gua sendiri asuu asuuu bajingan,Negatif,meme bahlil lbh banyak like foto gua sendiri asuu asuuu bajing,1.0
2025-09-10,kesenjangan pesona,Negatif,senjang pesona,0.0
2025-09-10,pernyataan sering dikaitkan bahlil lahadalia menteri esdm media sosial barubaru meski variasi mengarah luhut pandjaitan menemukan sumber resmi mengonfirmasi jadi misatribusi meme,Netral,nyata sering kait bahlil lahadalia menteri esdm media sosial barubaru meski variasi arah luhut pandjaitan temu sumber resmi konfirmasi jadi misatribusi meme,1.0
2025-09-08,sering ngetawain meme bahlil aman sp detik gapernah disatronin alam mimpi amit amit jabang bayi,Negatif,sering ngetawain meme bahlil aman sp detik gapernah disatronin alam mimpi amit amit jabang bayi,1.0
2025-09-08,lupa semuanya bikin ngakak perang meme legian koka kantoran biar sok keren aiden entahlah mungkin bahlil bang ayo berbaur kak caki muncul permukaan yuk,Negatif,lupa semua bikin ngakak perang meme legi koka kantor biar sok keren aiden entah mungkin bahlil bang ayo baur kak caki muncul muka yuk,0.0
2025-09-07,sumpah gapernah gagal buat ketawa sampe sakit perut meme bahlil,Negatif,sumpah gapernah gagal buat ketawa sampe sakit perut meme bahlil,1.0
2025-09-06,meme bahlil jir,Netral,meme bahlil jir,1.0
2025-09-06,meme bahlil pernah gagal,Positif,meme bahlil pernah gagal,1.0
2025-09-03,maaf kalau bikin bingung foto memang gambar bahlil lahadalia kutipan pernyataannya goblin julukan meme populer medsos untuknya sering dipakai buat guyon kritik soal isu politikmining bukan goblin beneran permainan kata goblok,Negatif,maaf kalau bikin bingung foto memang gambar bahlil lahadalia kutip nyata goblin juluk meme populer medsos untuk sering pakai buat guyon kritik soal isu politikmining bukan goblin beneran main kata goblok,1.0
2025-09-03,luhk lewat mulu meme teman bahlil kak,Negatif,luhk lewat mulu meme teman bahlil kak,1.0
2025-09-02,paling sama meme menghina bahlil,Negatif,paling sama meme hina bahlil,1.0
2025-09-02,bikin meme meme syahroni diem dulu jijik banget timeline gua isi muluuuu gua udah muak sama meme bahlil mencul beda serupa astagaaa,Negatif,bikin meme meme syahroni diem dulu jijik banget timeline gua isi muluuuu gua udah muak sama meme bahlil mencul beda rupa astagaaa,1.0
2025-09-02,tiktok isinya sahroni anjirrr apa gue koleksi meme kek bahlil,Netral,tiktok isi sahroni anjirrr apa gue koleksi meme kek bahlil,1.0
